text	label_A	label_B	label_C	label_A_enc	label_B_enc	label_C_enc	sentiment	respect	insult	humiliate	status	dehumanize	attack_defend	hatespeech	target_race	target_religion	target_origin	target_gender	target_sexuality
#ShameOnICC   Yeh World cup ho raha ki Baris ka World Cup kuch Samajh me Nehi Araha 👿👿👿👿🙏🙏🙏  #NewVideo link. . 👉https://t.co/UMVX2ISGp6    👉👉watch, like, subscribe &amp; Share https://t.co/QZjsY3jwYH	NOT	NONE	NONE	0			2.375152587890625	2.2741973400115967	1.915002465248108	1.643810749053955	2.1682469844818115	1.3105733394622803	2.165715217590332	0.48260632157325745	1.0	0.0	0.0	0.0	0.0
@realDonaldTrump Happy Birthday Traitor! #JohnMcCainDay #TrumpIsATraitor https://t.co/SOefDk6mRP	HOF	HATE	TIN	1	0.0	1.0	2.800419330596924	2.6820669174194336	2.3746891021728516	2.069106101989746	2.3221733570098877	1.5076594352722168	2.4406063556671143	0.5778158903121948	0.0	0.0	0.0	0.0	0.0
@TuttleNTexas @PeachDreaG @scrappy406 @hig68 @So4linda118 @Toot2006Sal @Quicklitning @shannon_crane @firedancergirl @kennysegway Thanks Tuttle. Honored beyond belief.   #marchforimpeachment   #FUCKtRump  #FUCKTHEGOP	HOF	PRFN	TIN	1	2.0	1.0	2.9208853244781494	2.7569684982299805	2.4037599563598633	2.208270311355591	2.3426806926727295	1.772334098815918	2.3989336490631104	0.726750373840332	0.0	0.0	0.0	0.0	1.0
WARNING: FLASH    Stupidity is never part of a solution, it is always part of a problem    Stop treating #stupidity as equal    #Hypocrisy #Hypocrites #TruthToPowerHour #Trump #TrumpResign #TrumpIsATraitor #TrumpRussia #TrumpCrimeSyndicate #ResistersForum #ResistanceUnited #BlueWave https://t.co/wLA7PXVeSG	HOF	HATE	TIN	1	0.0	1.0	2.5516207218170166	2.216087818145752	1.900654673576355	1.6336183547973633	2.23500657081604	1.307084321975708	1.9992763996124268	0.35039955377578735	1.0	0.0	0.0	0.0	0.0
Dear @ICC &amp; @ECB_cricket u have arranged such a big event @cricketworldcup   can u can't provide indoor stadiums for cricket or spend some money  to cover full ground so that as well as rain stop game can resume #ShameOnICC #AskStar @StarSportsIndia #CWC19 #RainStopsMatch @BCCI	HOF	HATE	TIN	1	0.0	1.0	2.70694899559021	2.3963279724121094	2.102708101272583	1.7633593082427979	2.3194053173065186	1.1979130506515503	2.4276905059814453	0.06048348546028137	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump Because you knew NO ONE supported this stupid idea! #derangeddonald #billiondollarloser #trumpiscompromised #idiottrump	HOF	HATE	TIN	1	0.0	1.0	3.0512046813964844	2.6526119709014893	2.3696177005767822	2.1704628467559814	2.4728052616119385	1.6976590156555176	2.265549421310425	0.3745199143886566	0.0	0.0	0.0	1.0	0.0
@matthewamiller Because there are no consequences to individual #1. He basically advertised for free on TV that he is open to foreign help.  Case by case, using what criteria? 🤔  #TrumpIsACriminal  #ImpeachDonaldTrumpNOW #TrumpIsATraitor	HOF	HATE	TIN	1	0.0	1.0	2.361387014389038	1.9764387607574463	1.493819236755371	1.3272292613983154	2.111689805984497	1.058228850364685	1.9356340169906616	0.16474266350269318	0.0	0.0	1.0	0.0	0.0
Watching the #LeadersDebate tonight I can see  #RoryStewart will appeal to disenfranchised Labour voters &amp; many now floating Remainers if he can fight his way through this scrum to the final 2. #BorisJohnsonShouldNotBePM	HOF	HATE	TIN	1	0.0	1.0	2.7195188999176025	2.5107903480529785	2.113027572631836	1.866138219833374	2.378502607345581	1.3626643419265747	2.4379711151123047	0.4026130139827728	0.0	0.0	1.0	0.0	0.0
@Emmabarnett MPs who support a candidate with serial misbehaviour to be PM (#BorisJohnsonShouldNotBePM ) will face the music when they come for re-election. #BorisJohnson is the blankey blank candidate who can't be bothered to defend what he is suppose to stand for, so why back a blank brain?	HOF	HATE	TIN	1	0.0	1.0	2.9695067405700684	2.6447229385375977	2.354930877685547	2.0494120121002197	2.428027391433716	1.4366109371185303	2.4831435680389404	0.3534187376499176	0.0	0.0	0.0	0.0	0.0
Tombs of #EastTurkistan Republic's exiles who died in Japan.  https://t.co/FlnrqqvLuQ  #Uyghur #FreeUyghur #China #CCP #BoycottChina #ウイグル #RT	HOF	HATE	TIN	1	0.0	1.0	2.1238110065460205	1.8544888496398926	1.3407049179077148	1.1730554103851318	2.1885955333709717	0.9196423292160034	1.947176218032837	0.15930847823619843	0.0	0.0	1.0	0.0	0.0
Proud of my fraternity! #Savethedoctors #DoctorsFightBack #DoctorsStrike #doctors_against_assualt #humanity https://t.co/7qDS6BkC5R	HOF	HATE	UNT	1	0.0	0.0	0.7179142832756042	0.46233367919921875	0.271844744682312	0.23459932208061218	1.7700650691986084	0.2588655650615692	0.9354407787322998	-0.0236290842294693	0.0	0.0	0.0	0.0	1.0
#Uyghur Protests in #Canada #Freedom for #Uyghurs  https://t.co/4XyqwDLXvS  #FreeUyghur #EastTurkistan #China #CCP #BoycottChina #ウイグル #RT	HOF	HATE	TIN	1	0.0	1.0	1.5461682081222534	1.092219591140747	0.6790592074394226	0.5792866349220276	1.945992112159729	0.4811728298664093	1.2580474615097046	0.07686077803373337	0.0	0.0	1.0	0.0	0.0
You need to learn to use #murderer on your tweets.  Then we will be able to find you right away! https://t.co/1PgCW9Cnys	HOF	HATE	TIN	1	0.0	1.0	3.096299886703491	2.803748369216919	2.505150556564331	2.2751777172088623	2.5125882625579834	1.9254875183105469	2.437782049179077	0.5196280479431152	0.0	0.0	0.0	0.0	0.0
@Shehzad_Ind @RahulGandhi This is reality of punjab m also in punjab in amritsar Ares and here is always this problems where is @sherryontopp jo har relly mein chilllata tha #same   #Punjab   #CongressMukTBharat	HOF	HATE	TIN	1	0.0	1.0	2.564145803451538	2.4239087104797363	2.1456100940704346	1.8562381267547607	2.323021650314331	1.3684667348861694	2.2678639888763428	0.22879011929035187	0.0	0.0	1.0	0.0	0.0
There should be proper planning for the matches that have been washed out in the rain. One or two matches can be considered but when every match seems to be washed out then what should be said about ICC @ICC #CWC2019 #ShameOnICC	HOF	HATE	TIN	1	0.0	1.0	2.3278563022613525	1.8542613983154297	1.4539120197296143	1.289276123046875	2.1498539447784424	0.9194421172142029	1.8870559930801392	0.02067914791405201	1.0	0.0	0.0	0.0	0.0
Opinion: How Trump is abandoning LGBTQ people over pride flags #Resist #ResistTrump #FuckTrump https://t.co/QASyeD3mLr	HOF	PRFN	TIN	1	2.0	1.0	2.66728138923645	2.1055855751037598	1.669141411781311	1.4637255668640137	2.233020305633545	1.1163883209228516	1.8937339782714844	0.24466167390346527	0.0	0.0	0.0	0.0	1.0
@ESPNcricinfo #worstCWC ever in cricket.  Umpires , rain and now this . Domestic tournaments are organised better than this #CWC19     #ShameOnICC	HOF	HATE	TIN	1	0.0	1.0	2.9783217906951904	2.6502346992492676	2.325132369995117	1.9600284099578857	2.5314974784851074	1.4585087299346924	2.616051435470581	0.13221721351146698	0.0	0.0	1.0	0.0	0.0
And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM https://t.co/wVeyL5hweN	HOF	HATE	TIN	1	0.0	1.0	2.894953966140747	2.892587661743164	2.7400338649749756	2.5996506214141846	2.4772658348083496	1.9766578674316406	2.3494937419891357	0.8725179433822632	0.0	0.0	0.0	1.0	0.0
All I’m saying is that when Obama was president we never lost to CANADA on basket ball #fucktrump  #raptors https://t.co/su5g71J1aO  #impeachthemotherfucker  #warriors  #releasethefullmuellerreport #robertmueller… https://t.co/CeopLkBZX2	HOF	PRFN	TIN	1	2.0	1.0	3.152531385421753	2.9654507637023926	2.6793458461761475	2.3036611080169678	2.4614133834838867	1.8204931020736694	2.6634180545806885	0.6230960488319397	0.0	0.0	1.0	0.0	0.0
So... he just admitted that recidivism is obviously another problem we’re going to face.   #FuckTrump #ImpeachmentInquiryNow https://t.co/ehtJSWqHxY	HOF	PRFN	TIN	1	2.0	1.0	2.6474320888519287	2.1680526733398438	1.7895588874816895	1.5605366230010986	2.2093071937561035	1.2140942811965942	2.0191636085510254	0.3119828999042511	0.0	1.0	0.0	0.0	1.0
Update after 5 hours in ER; diagnosed with spinal stenosis &amp; off to see a neurological specialist &amp; hopefully put an end to pain eventually!  Oh and #FuckTrump &amp; #HappyJohnMcCainDay2019	HOF	PRFN	TIN	1	2.0	1.0	2.20192551612854	1.8256847858428955	1.4300918579101562	1.3671040534973145	2.009042978286743	1.07130765914917	1.4190033674240112	0.3026749789714813	0.0	0.0	0.0	0.0	0.0
@JudgeJeanine @realDonaldTrump Nobody loves him who has principles #TrumpIsATraitor	NOT	NONE	NONE	0			2.746450185775757	2.607213020324707	2.33319091796875	1.9678285121917725	2.475395441055298	1.4151968955993652	2.4234464168548584	0.2054079920053482	0.0	0.0	0.0	1.0	0.0
@jontaffer I missed the last 15 minutes, but that guy was a #douchebag	NOT	NONE	NONE	0			3.1754705905914307	2.990077257156372	2.6804513931274414	2.3290584087371826	2.4246397018432617	1.516348123550415	2.555804491043091	0.6579843759536743	0.0	0.0	0.0	1.0	0.0
@sudhirchaudhary, seems like  #ICC is supporting Muslims 😂  I suggest Surgical strike on ICC.  What is your suggestion on this?   #WorldCup2019 #India #DhoniKeepsTheGlove  #ICCVersusIndia #Pakistan https://t.co/rWWJx5XN42	HOF	HATE	TIN	1	0.0	1.0	2.6589488983154297	2.2845821380615234	1.9718104600906372	1.7161908149719238	2.270629644393921	1.3921386003494263	2.0964090824127197	0.1369490921497345	0.0	1.0	0.0	0.0	0.0
@realDonaldTrump You’ll never win the election “fairly”.  You don’t know how to play fair.  That’s why you had Russia help you.  You’ve probability already talked to Putin about helping you this election. #TrumpIsATraitor #TrumpIsTheEnemyOfThePeople #TrumpIsAmericasHitler	NOT	NONE	NONE	0			2.7196948528289795	2.3712220191955566	2.0450611114501953	1.606419563293457	2.248790979385376	1.0626825094223022	2.378680944442749	0.07228501886129379	0.0	0.0	1.0	0.0	0.0
@GOVTWINE Did he just get a new paint job...on his face?#TrumpIsATraitor	NOT	NONE	NONE	0			3.0483906269073486	2.989872694015503	2.6944570541381836	2.465243339538574	2.5371572971343994	1.7745853662490845	2.573678731918335	0.4704727828502655	1.0	0.0	0.0	0.0	0.0
#China finds new ways to pressure #IdiotTrump amid trade impasse #TrumpTradeWar  https://t.co/bv2By0IfPV	NOT	NONE	NONE	0			2.536320924758911	2.320972442626953	1.8874372243881226	1.446324110031128	2.1026010513305664	0.9558375477790833	2.395893096923828	0.07045897841453552	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump has a wicked small #micropenis. It's so small &amp; short he couldn't even bottom out in @IvankaTrump's belly button. #incestualpresident #trumphasamicropeen #micropeen #impeachtrump #fucktrump #hollaatyourdoctor #doctorninjadickersonMD	HOF	OFFN	TIN	1	1.0	1.0	3.0299935340881348	3.09458065032959	2.804661750793457	2.7415192127227783	2.6063506603240967	2.2081735134124756	2.4874744415283203	0.634221076965332	0.0	0.0	0.0	1.0	1.0
The secret behind the game.    #IndiaVsPakistan   #terroristNationPakistan https://t.co/jdxN2VyO6x	HOF	HATE	TIN	1	0.0	1.0	2.4998819828033447	2.3305840492248535	2.0079751014709473	1.694629430770874	2.140129804611206	1.3887507915496826	2.171729803085327	0.3515172600746155	1.0	0.0	0.0	0.0	0.0
How to become a  #MURDERER . @nofakefriends Gather here. https://t.co/VJVski3hLH	NOT	NONE	NONE	0			3.018012762069702	2.885960578918457	2.649008274078369	2.3145458698272705	2.5370640754699707	1.9410195350646973	2.499373197555542	0.7991160154342651	0.0	0.0	0.0	0.0	0.0
Okay, so here's the thing..if trump can hump the flag then burning it should be cool. In fact I hope the flags he has humped HAVE been burned. #flagburning #TrumpIsATraitor #ImpeachTrumpNow #ITMFA https://t.co/BZ3QKYvuZ7	NOT	NONE	NONE	0			2.8206772804260254	2.603649616241455	2.2543752193450928	1.9172921180725098	2.292937994003296	1.511808156967163	2.5524160861968994	0.3934708535671234	1.0	0.0	0.0	0.0	0.0
@svdate @HuffPost Trump's not even hiding his white supremacist views anymore. Why? Because his sycophants adore him for it. And Republicans are spineless enablers. #FuckTrump	HOF	PRFN	TIN	1	2.0	1.0	3.6147735118865967	3.3968405723571777	3.1715750694274902	2.7019102573394775	2.7281646728515625	2.009431838989258	3.0758466720581055	0.8704763650894165	1.0	0.0	0.0	0.0	0.0
What an idiot. As If... 👇👇😂😂👌  #douchebag 🤡🤡#HonkHonk https://t.co/Do1VWs0Cdc	NOT	NONE	NONE	0			3.1465182304382324	2.9032113552093506	2.5835821628570557	2.362704038619995	2.4394383430480957	1.732706069946289	2.452066659927368	0.6734797954559326	1.0	0.0	0.0	0.0	0.0
@NHLonNBCSports @NHLBruins Whatever. Dude still licks other players. #douchebag	NOT	NONE	NONE	0			3.140228509902954	3.03237247467041	2.81628680229187	2.5114078521728516	2.4159018993377686	1.7853472232818604	2.510478973388672	0.7197939157485962	0.0	0.0	0.0	0.0	0.0
#virginia  has a racist governand #rapist lt governor both @TheDemocrats https://t.co/s39gdTQ1ll	NOT	NONE	NONE	0			3.5780887603759766	3.397833824157715	3.20062255859375	2.8474183082580566	2.878255605697632	2.118213653564453	3.0494863986968994	0.6270962357521057	1.0	0.0	0.0	0.0	0.0
These bunch of jokers have no vission, no mission, no dedication😰 #ICCWorldCup2019  #ICCCricketWorldCup #ShameOnICC	HOF	OFFN	TIN	1	1.0	1.0	3.2058799266815186	3.2586612701416016	3.075937271118164	2.8150999546051025	2.919917345046997	2.4667327404022217	2.702165365219116	0.9493306279182434	1.0	0.0	0.0	0.0	0.0
@realDonaldTrump The US military is not briefing the Deranged Donald Trump on major cyber warfare operations against a hostile foreign power because they do not trust the president not to betray those operations to that hostile foreign power. #TrumpIsTheEnemyOfThePeople #TrumpIsATraitor #MAGA	NOT	NONE	NONE	0			3.162396192550659	2.916158676147461	2.6310949325561523	2.223642349243164	2.583948850631714	1.6273562908172607	2.735593557357788	0.42531442642211914	0.0	0.0	1.0	0.0	0.0
IN #BREAKING WORLDWIDE #NEWS: DEVIL POSSESSED SEVENTH KINGDOM #SERIAL #PERVERT AND #SERIAL #MURDERER DONALD #TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE #LEGAL #AUTHORITIES TO BE EXECUTED FOR #TREASON AGAINST THE LORD GOD	NOT	NONE	NONE	0			3.1167805194854736	2.915445327758789	2.5929431915283203	2.28114652633667	2.5390820503234863	1.9575035572052002	2.6419970989227295	0.5294603109359741	0.0	1.0	0.0	0.0	0.0
The Trump administration is putting LGBTQ immigrants in solitary confinement #Resist #ResistTrump #FuckTrump https://t.co/UvexTzPcTb	HOF	PRFN	TIN	1	2.0	1.0	2.456049919128418	1.7168574333190918	1.2761324644088745	1.2377841472625732	2.264024496078491	1.10023832321167	1.3899530172348022	0.13230739533901215	0.0	0.0	0.0	0.0	1.0
@realDonaldTrump @LockheedMartin @Sikorsky And by that time you will hopefully be behind bars. #TrumpColluded #TrumpObstructed #IndictTrump #ImpeachmentInquiryNow #TrumpNatSecRisk #TrumpIsATraitor https://t.co/KFS6OTXc2a	NOT	NONE	NONE	0			2.9872233867645264	2.3601722717285156	1.8689714670181274	1.6864936351776123	2.362055540084839	1.3443026542663574	2.2491798400878906	0.16434533894062042	0.0	0.0	0.0	0.0	0.0
661 Companies, Trade Associations Plead With ⁦@realDonaldTrump⁩ To End China #trumpTradeWar    No Don’t Stop bc of 661 companies, #idiotTrump will use excuse for failed #tariffsMan  #trump will say I almost have (not) the Chinese to change (nothing)  Sad https://t.co/sMWxlhvipN	NOT	NONE	NONE	0			2.7543225288391113	2.374162435531616	1.9842661619186401	1.5830705165863037	2.2028872966766357	1.1293224096298218	2.3621623516082764	0.1257820427417755	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump You are a #FuckingMoron  #TrumpIsTheWorstPOTUSEver  #TrumpIsANationalSecurityRisk  #TrumpIsADisgrace  #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsACriminal  #TrumpForPrison2020	HOF	PRFN	TIN	1	2.0	1.0	3.545703411102295	3.2991256713867188	2.941654682159424	2.717163562774658	2.747624397277832	2.2747018337249756	2.8886728286743164	0.7716844081878662	0.0	0.0	0.0	1.0	0.0
@FaceTheNation @SecPompeo @realDonaldTrump Complete BULLSH*T! Stop insulting our intelligence! Call #LyingPompeo out! @margbrennan #TrumpIsATraitor #PutinsPuppet #AntiPresident who betray our country and his oath of office #ImpeachNow	NOT	NONE	NONE	0			3.1356723308563232	2.6830289363861084	2.3091225624084473	1.912750244140625	2.436915874481201	1.4564058780670166	2.5668115615844727	0.2882950007915497	0.0	0.0	1.0	0.0	0.0
I am very disappointed in @CNN for having a #rapist like Jim @Acosta still working for them. He 'allegedly' raped a woman in college, and they ignore it. Typical liberals. 'Do as I say not as I do' and 'nothing to see here'	NOT	NONE	NONE	0			3.772413492202759	3.6107594966888428	3.384394884109497	2.697876214981079	3.1552445888519287	1.902644395828247	3.40118408203125	0.6878489255905151	0.0	0.0	0.0	0.0	0.0
@SpeakerPelosi @realDonaldTrump Then DO SOMETHING it is time to impeach the traitor - criminal. By doing nothing you are an accomplice to the destruction of our democracy! #ImpeachDonaldTrumpNOW #ImpeachTrump #TrumpIsATraitor #TrumpCrimeFamily	HOF	HATE	TIN	1	0.0	1.0	3.4386374950408936	3.110529899597168	2.779918670654297	2.418860912322998	2.7209341526031494	2.1593844890594482	2.9685757160186768	0.8763154149055481	0.0	0.0	0.0	0.0	0.0
@CNN Way to try and normalize that nasty bunch of grifters I don’t care do you? #fucktrump #fuckmelanie “it” Can’t wait for them to leave the people’s house.	NOT	NONE	NONE	0			3.608356237411499	3.550640106201172	3.3014330863952637	3.0112829208374023	3.0813024044036865	2.4766814708709717	3.111267328262329	1.3233275413513184	1.0	0.0	0.0	0.0	0.0
@artporns . @BryanCranston is just a tired Leftist made rich by exploiting violence and glamorizing misery (and smoking). #Douchebag	HOF	OFFN	TIN	1	1.0	1.0	3.629199743270874	3.5953850746154785	3.2930405139923096	2.885854482650757	3.045003652572632	2.0898003578186035	3.143521785736084	0.6624021530151367	0.0	0.0	0.0	1.0	0.0
@realDonaldTrump This is a load of #bullshit! Your supporters are NOT smart...cause they still support YOU! And this is NOT your approval rating! #LIES #STFU #POSPOTUS #FuckTrump	HOF	HATE	TIN	1	0.0	1.0	3.62192702293396	3.1971654891967773	2.9177279472351074	2.5615389347076416	2.7895071506500244	1.7667338848114014	2.8481733798980713	0.7092126607894897	0.0	0.0	0.0	0.0	0.0
Now available - one hand written, hand signed letter and envelope set by convicted serial killer Jeffrey Dahmer.    https://t.co/JxWMibCxsP    #dahmer #occult #artemmortis #serialkiller #murderer #witchcraft https://t.co/lro9HxDwP7	NOT	NONE	NONE	0			2.948401927947998	2.577195644378662	2.2235300540924072	2.057363748550415	2.358241319656372	1.8441009521484375	2.285231113433838	0.6208381056785583	0.0	0.0	0.0	0.0	0.0
You changed your name for an idiot. Think on that.   #FUCKtRump  #FUCKTheGOP           GOP = Guardians of Putin https://t.co/4TYbWzB669	HOF	PRFN	TIN	1	2.0	1.0	3.516226053237915	3.3698136806488037	3.07013201713562	2.7752699851989746	2.811352014541626	2.213895082473755	2.9480841159820557	1.0369631052017212	0.0	0.0	0.0	0.0	0.0
Worst world cup series ever had. #icc never ever try to organize world cup series again.   #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/pcHLFVh2lP	HOF	HATE	TIN	1	0.0	1.0	3.170423746109009	2.6972827911376953	2.29933500289917	1.943225622177124	2.6409451961517334	1.379004955291748	2.691696882247925	0.02394428290426731	0.0	0.0	1.0	0.0	0.0
@Thomas1774Paine @BetoORourke If you win?? You’re not even going to make the debates, you little zero percenter, you...#Douchebag	HOF	PRFN	TIN	1	2.0	1.0	3.4887640476226807	3.2534916400909424	2.9672985076904297	2.5033369064331055	2.6531612873077393	1.6652638912200928	2.8574750423431396	0.6762368679046631	0.0	0.0	0.0	0.0	1.0
@realDonaldTrump @USArmy @realDonaldTrump And YOU had NOTHING to do with it! If they're so great, why do you keep selling us out to #NorthKorea and #Russia? Oh, right. Because #TrumpIsATraitor.	HOF	OFFN	TIN	1	1.0	1.0	3.4244778156280518	3.22849702835083	2.9547171592712402	2.552774429321289	2.6926357746124268	1.90665864944458	2.9513251781463623	0.44645240902900696	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump As we approach The 75th Anniversary of D-Day, we have a #FatOrangeFuck #DraftDodger #Treasonous #AmericaAbuser #Rascist #Fascist #Nazi #Terrorist who plays golf with all of our tax money #102Milllion... Just remember #America this is what this #douchebag is doing with our dollars https://t.co/TjQrA6VIx4	HOF	PRFN	TIN	1	2.0	1.0	3.5831902027130127	3.4025039672851562	3.0458102226257324	2.6966729164123535	2.8628036975860596	2.30975079536438	3.0355775356292725	1.1009541749954224	0.0	0.0	1.0	0.0	0.0
Our narcissistic president is an embarrassment as a human being, yet he represents America.  I am ashamed!  His interview on ABC was unbearable to watch.  Lies, lies and more lies.  He can’t even show respect by looking at people that he is talking to.  #douchebag https://t.co/uCioplXtUh	HOF	HATE	TIN	1	0.0	1.0	3.385930061340332	3.1202611923217773	2.877864122390747	2.3398263454437256	2.677861213684082	1.596131443977356	3.0110409259796143	0.40182629227638245	0.0	0.0	0.0	0.0	0.0
I'd blame it on autocorrect.    Every time I type in the word '#Trump' it replaces it with '#dickhead' so it does get it right sometimes https://t.co/8ePB3aMt95	HOF	PRFN	TIN	1	2.0	1.0	3.017307758331299	2.827920913696289	2.4633684158325195	2.25907826423645	2.4357638359069824	1.7442100048065186	2.4407331943511963	0.6354149580001831	0.0	0.0	0.0	0.0	1.0
Bojo is a dessembler extraordinaire , call him on his lies ! #BorisJohnsonShouldNotBePM #borisisaliar #borisbehindbars https://t.co/XrsJTwsv7u	NOT	NONE	NONE	0			3.195901393890381	3.08975887298584	2.881939649581909	2.574608564376831	2.6553266048431396	1.9518218040466309	2.765629529953003	0.6353783011436462	0.0	0.0	0.0	0.0	0.0
#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump #taxday https://t.co/i1hJPvIEkc	NOT	NONE	NONE	0			3.640326976776123	3.485269069671631	3.242278575897217	2.8733465671539307	2.9566359519958496	2.3689515590667725	3.2881691455841064	0.9850459098815918	0.0	0.0	0.0	0.0	0.0
Worst World Cup Ever 2019 !!     @ICC  #ShameOnICC #WC2019	HOF	HATE	TIN	1	0.0	1.0	3.329509973526001	2.9713521003723145	2.615891933441162	2.160085439682007	2.758913040161133	1.5664329528808594	2.8168671131134033	0.06655699014663696	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump If anyone has committed Treason, it's you #TreasonousTrump!!!    #CriminalInChief #TrumpIsACriminal #TrumpisaDisgrace #TrumpIsATraitor #TrumpIsAFraud #TrumpIsAMoron #impeachtrump rally #TreasonousTrump https://t.co/8PDPww1vnV	HOF	OFFN	TIN	1	1.0	1.0	2.9498131275177	2.5063886642456055	2.0992231369018555	1.8195343017578125	2.2726268768310547	1.474129319190979	2.3536598682403564	0.47270599007606506	1.0	0.0	0.0	0.0	0.0
@JessieJaneDuff Killary is a damn criminal and a Jack the Ripper!  #Murderer	HOF	OFFN	TIN	1	1.0	1.0	3.2754852771759033	3.069729804992676	2.718196392059326	2.5342905521392822	2.633373498916626	2.204718589782715	2.583392381668091	0.8035705089569092	0.0	0.0	0.0	0.0	0.0
The likes of Donald Trump, Mitch McConnell and Lindsey Graham are the lowest form of life and they are raping this country and trying to destroy democracy they must be stopped!  #TrumpIsATraitor #mitchmustgo #LindseyTheTraitor #LindseyTheLapdog	NOT	NONE	NONE	0			3.8244173526763916	3.677910804748535	3.3458495140075684	3.062321424484253	3.12967586517334	2.8350038528442383	3.3606317043304443	0.9896053075790405	0.0	0.0	0.0	1.0	0.0
@pattymphd @BrianB7734 @JeffreyGuterman @realDonaldTrump It’s in a troll hole. Russia is a shithole that’s going to be in a world of hurt in January 20, 2021. #FuckTrump #FuckPutin	HOF	PRFN	TIN	1	2.0	1.0	3.846935510635376	3.8346610069274902	3.5549113750457764	3.1477572917938232	3.3475193977355957	2.5845048427581787	3.4377005100250244	0.9349204897880554	0.0	0.0	1.0	0.0	0.0
Analysis: Trump lies more often than you wash your hands #Resist #ResistTrump #FuckTrump https://t.co/Hy6q5qI773	NOT	NONE	NONE	0			3.553098440170288	3.4205944538116455	3.1214475631713867	2.786733388900757	2.9045867919921875	2.255331516265869	3.1107475757598877	0.7589146494865417	0.0	0.0	0.0	0.0	0.0
Chal hatt #Rapist supporter BJP KA DALAL https://t.co/zZv7ud1h4G	HOF	OFFN	UNT	1	1.0	0.0	3.010570764541626	2.8994929790496826	2.548985481262207	2.2841148376464844	2.480942964553833	1.961182951927185	2.5583770275115967	0.7963282465934753	1.0	0.0	0.0	0.0	0.0
Arrogance, fear, knowledge that he is an embarrassment when the reins are off and the carers can't control him.    #fearty  #WheresBoris   #BorisJohnsonShouldNotBePM https://t.co/kzfZ81ODRL	NOT	NONE	NONE	0			2.8871700763702393	2.6537399291992188	2.3817734718322754	2.179433584213257	2.4194910526275635	1.550655722618103	2.3112716674804688	0.2732113301753998	0.0	0.0	0.0	1.0	0.0
@LindseyGrahamSC @hughhewitt We get it — you’ve given out the talking point that the prez is not bad - the Steele dossier was the same thing.  It wasn’t, you know it—but it’s the only thing you can say - the President is a traitor which you also know but you and McConnell are in to deep.  #TrumpIsATraitor	NOT	NONE	NONE	0			3.426734685897827	3.1078879833221436	2.767388343811035	2.2903835773468018	2.6266682147979736	1.731318473815918	2.880450963973999	0.5180844068527222	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump Donnie Dementia is weak, ignorant and easily manipulated.   The world us watching and laughing at America.    #DonTheCon    #FuckTrump	HOF	OFFN	TIN	1	1.0	1.0	3.4554178714752197	3.3607678413391113	3.085096836090088	2.720782995223999	2.9008164405822754	1.817627191543579	2.8792929649353027	0.5364143252372742	0.0	0.0	0.0	0.0	0.0
Sheeple.    Clowns always have a crew.    #FuckTrump https://t.co/9hKmPTxw0w	NOT	NONE	NONE	0			3.43809175491333	3.5156593322753906	3.306796073913574	3.074641704559326	3.025932550430298	2.622603178024292	2.857008695602417	1.3166335821151733	0.0	0.0	0.0	0.0	0.0
No freedom of press in us anymore, death sentence for the chef of WikiLeaks, and that's only one thing. SHAME ON EVERYBODY WHO VOTES FOR TRUMP. Forreal who would vote for somebody like him after informing themselves for just 5 minutes  #dontvotetrump #fucktrump #scandal	NOT	NONE	NONE	0			3.0574827194213867	2.5667691230773926	2.3391544818878174	1.925422191619873	2.3532989025115967	1.258450984954834	2.4942688941955566	0.3035062849521637	0.0	0.0	0.0	0.0	0.0
Mohamed bin Salaam - #murderer, #liar.    Iranian Clerics - #murderers, #liars    Donald J. Trump - defends murderers, infamous #grifter, habitual liar, #cheater, #thief.     See the problem?	HOF	OFFN	TIN	1	1.0	1.0	2.9427778720855713	2.6719422340393066	2.4095730781555176	2.020352840423584	2.3552427291870117	1.430060863494873	2.543668031692505	0.33803409337997437	0.0	0.0	0.0	0.0	0.0
@jasminkorat @ICC @Dream11 England cricket board bribed the @ICC and got their matches scheduled on a clear day. Of course with technology @ICC could have checked the forecast and planned the stadiums and days according. England cricket wanna win their maiden cup at home. Loser country and #ShameOnICC	HOF	OFFN	UNT	1	1.0	0.0	3.3469486236572266	3.204639434814453	2.9048900604248047	2.3983843326568604	2.8276937007904053	1.6066001653671265	3.0569002628326416	0.22574375569820404	0.0	0.0	1.0	0.0	0.0
